	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
1397	P42224-1	Signal transducer and activator of transcription 1-alpha/beta	Swiss-Prot	STAT1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1398	Q9UPQ4	Tripartite motif-containing protein 35	Swiss-Prot	TRIM35							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1399	Q29960	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1400	Q29963	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1401	Q30134	HLA class II histocompatibility antigen, DRB1 beta chain	Swiss-Prot	HLA-DRB1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1402	Q9UIU0	Dihydropyridine receptor alpha 2 subunit	TrEMBL	CACNA2D1							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1403	Q9UGQ2	Calcium channel flower homolog	Swiss-Prot	CACFD1							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1404	Q15646	2'-5'-oligoadenylate synthase-like protein	Swiss-Prot	OASL							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1405	Q30167	HLA class II histocompatibility antigen, DRB1 beta chain	Swiss-Prot	HLA-DRB1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1406	Q15306	Interferon regulatory factor 4	Swiss-Prot	IRF4							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1407	Q14134	Tripartite motif-containing protein 29	Swiss-Prot	TRIM29							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1408	Q8IZS8	Voltage-dependent calcium channel subunit alpha-2/delta-3	Swiss-Prot	CACNA2D3							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1409	P54284	Voltage-dependent L-type calcium channel subunit beta-3	Swiss-Prot	CACNB3							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1410	Q02556	Interferon regulatory factor 8	Swiss-Prot	IRF8							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1411	Q92777	Synapsin-2	Swiss-Prot	SYN2							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1412	Q00978	Interferon regulatory factor 9	Swiss-Prot	IRF9							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1413	Q12899	Tripartite motif-containing protein 26	Swiss-Prot	TRIM26							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1414	Q01959	Sodium-dependent dopamine transporter	Swiss-Prot	SLC6A3							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1415	Q02083	N-acylethanolamine-hydrolyzing acid amidase	Swiss-Prot	NAAA							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1416	Q09160	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1417	Q96PP9	Guanylate-binding protein 4	Swiss-Prot	GBP4							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1418	Q02641	Voltage-dependent L-type calcium channel subunit beta-1	Swiss-Prot	CACNB1							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1419	Q96PP8	Guanylate-binding protein 5	Swiss-Prot	GBP5							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1420	Q04826	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1421	Q08289	Voltage-dependent L-type calcium channel subunit beta-2	Swiss-Prot	CACNB2							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1422	Q95365	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1423	Q95604	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1424	Q95IE3	HLA class II histocompatibility antigen, DRB1 beta chain	Swiss-Prot	HLA-DRB1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1425	Q07000	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1426	Q92637	High affinity immunoglobulin gamma Fc receptor IB	Swiss-Prot	FCGR1B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1427	Q8WZ04	Transmembrane O-methyltransferase	Swiss-Prot	LRTOMT							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1428	Q9BVG3	E3 ubiquitin-protein ligase TRIM62	Swiss-Prot	TRIM62							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1429	Q8IWZ4	Tripartite motif-containing protein 48	Swiss-Prot	TRIM48							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1430	Q8IYM9	E3 ubiquitin-protein ligase TRIM22	Swiss-Prot	TRIM22							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1431	Q13568	Interferon regulatory factor 5	Swiss-Prot	IRF5							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1432	Q9H8W5	Tripartite motif-containing protein 45	Swiss-Prot	TRIM45							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1433	P61764-1	Syntaxin-binding protein 1	Swiss-Prot	STXBP1							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1434	P61769	Beta-2-microglobulin	Swiss-Prot	B2M							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1435	Q8N8V2	Guanylate-binding protein 7	Swiss-Prot	GBP7							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1436	Q9H3Z4	DnaJ homolog subfamily C member 5	Swiss-Prot	DNAJC5							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1437	Q9H0R5	Guanylate-binding protein 3	Swiss-Prot	GBP3							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1438	Q9GZV3	High affinity choline transporter 1	Swiss-Prot	SLC5A7							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1439	P63165	Small ubiquitin-related modifier 1	Swiss-Prot	SUMO1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1440	Q9C040	Tripartite motif-containing protein 2	Swiss-Prot	TRIM2							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1441	Q9C035	Tripartite motif-containing protein 5	Swiss-Prot	TRIM5							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1442	Q9C030	Tripartite motif-containing protein 6	Swiss-Prot	TRIM6							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1443	Q13136	Liprin-alpha-1	Swiss-Prot	PPFIA1							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1444	Q9BZY9	E3 ubiquitin-protein ligase TRIM31	Swiss-Prot	TRIM31							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1445	Q9BZR9	E3 ubiquitin-protein ligase TRIM8	Swiss-Prot	TRIM8							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1446	Q9BYJ4	Tripartite motif-containing protein 34	Swiss-Prot	TRIM34							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1447	Q9Y6K5	2'-5'-oligoadenylate synthase 3	Swiss-Prot	OAS3							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1448	P16190	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1449	P18465	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1450	P18464	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1451	P18463	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1452	P18462	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1453	P18031	Tyrosine-protein phosphatase non-receptor type 1	Swiss-Prot	PTPN1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1454	P17706-2	Tyrosine-protein phosphatase non-receptor type 2	Swiss-Prot	PTPN2							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1455	P16189	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1456	P16070	CD44 antigen	Swiss-Prot	CD44							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1457	P15260	Interferon gamma receptor 1	Swiss-Prot	IFNGR1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1458	P14316	Interferon regulatory factor 2	Swiss-Prot	IRF2							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1459	P13761	HLA class II histocompatibility antigen, DRB1 beta chain	Swiss-Prot	HLA-DRB1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1460	P13760	HLA class II histocompatibility antigen, DRB1 beta chain	Swiss-Prot	HLA-DRB1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1461	P23497	Nuclear autoantigen Sp-100	Swiss-Prot	SP100							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1462	P23458	Tyrosine-protein kinase JAK1	Swiss-Prot	JAK1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1463	P22303	Acetylcholinesterase	Swiss-Prot	ACHE							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1464	P21964	Catechol O-methyltransferase	Swiss-Prot	COMT							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1465	O14896	Interferon regulatory factor 6	Swiss-Prot	IRF6							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1466	O15244	Solute carrier family 22 member 2	Swiss-Prot	SLC22A2							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1467	O15245	Solute carrier family 22 member 1	Swiss-Prot	SLC22A1							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1468	O15344	E3 ubiquitin-protein ligase Midline-1	Swiss-Prot	MID1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1469	P20039	HLA class II histocompatibility antigen, DRB1 beta chain	Swiss-Prot	HLA-DRB1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1470	P04222	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1471	P03989	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1472	P02795	Metallothionein-2	Swiss-Prot	MT2A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1473	O95153	Peripheral-type benzodiazepine receptor-associated protein 1	Swiss-Prot	TSPOAP1							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1474	P01912	HLA class II histocompatibility antigen, DRB1 beta chain	Swiss-Prot	HLA-DRB1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1475	P00973	2'-5'-oligoadenylate synthase 1	Swiss-Prot	OAS1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1476	P01893	Putative HLA class I histocompatibility antigen, alpha chain H	Swiss-Prot	HLA-H							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1477	P01892	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1478	P01891	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1479	P05091	Aldehyde dehydrogenase, mitochondrial	Swiss-Prot	ALDH2							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1480	P13284	Gamma-interferon-inducible lysosomal thiol reductase	Swiss-Prot	IFI30							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1481	O75925	E3 SUMO-protein ligase PIAS1	Swiss-Prot	PIAS1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1482	O60674	Tyrosine-protein kinase JAK2	Swiss-Prot	JAK2							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1483	P11142	Heat shock cognate 71 kDa protein	Swiss-Prot	HSPA8							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1484	P10914	Interferon regulatory factor 1	Swiss-Prot	IRF1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1485	P10319	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1486	O75145	Liprin-alpha-3	Swiss-Prot	PPFIA3							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1487	P10316	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1488	O75334	Liprin-alpha-2	Swiss-Prot	PPFIA2							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1489	P10314	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1490	O75335	Liprin-alpha-4	Swiss-Prot	PPFIA4							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1491	O75382	Tripartite motif-containing protein 3	Swiss-Prot	TRIM3							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1492	P06276	Cholinesterase	Swiss-Prot	BCHE							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1493	O75915	PRA1 family protein 3	Swiss-Prot	ARL6IP5							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1494	P05534	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1495	P29350	Tyrosine-protein phosphatase non-receptor type 6	Swiss-Prot	PTPN6							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1496	P30493	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1497	P30488	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1498	P32456	Guanylate-binding protein 2	Swiss-Prot	GBP2							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1499	P30487	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1500	P30485	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1501	P30484	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1502	P30483	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1503	P30481	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1504	P30479	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1505	P30505	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1506	P30475	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1507	P30466	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1508	P30464	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1509	P30462	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1510	P33076	MHC class II transactivator	Swiss-Prot	CIITA							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1511	P32455	Guanylate-binding protein 1	Swiss-Prot	GBP1							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1512	P30490	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1513	P30508	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1514	P30510	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1515	P30512	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1516	P30501	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1517	P30499	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1518	P30498	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1519	P30495	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1520	P29728	2'-5'-oligoadenylate synthase 2	Swiss-Prot	OAS2							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1521	P30492	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1522	P30491	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1523	P30685	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1524	O00305	Voltage-dependent L-type calcium channel subunit beta-4	Swiss-Prot	CACNB4							2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
1525	P30461	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1526	P30504	HLA class I histocompatibility antigen, C alpha chain	Swiss-Prot	HLA-C							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1527	P30450	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1528	P30459	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1529	P30447	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1530	P30456	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1531	P30460	HLA class I histocompatibility antigen, B alpha chain	Swiss-Prot	HLA-B							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1532	P30455	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1533	O00635	E3 ubiquitin-protein ligase TRIM38	Swiss-Prot	TRIM38							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1534	P30443	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1535	P30453	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1536	P30457	HLA class I histocompatibility antigen, A alpha chain	Swiss-Prot	HLA-A							2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
1537	O94933	SLIT and NTRK-like protein 3	Swiss-Prot	SLITRK3							1.0	['R-HSA-112316']	Reactome_2016
1538	Q9Y3Q4	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4	Swiss-Prot	HCN4							1.0	['R-HSA-112316']	Reactome_2016
1539	Q9BUH8	Brain-enriched guanylate kinase-associated protein	Swiss-Prot	BEGAIN							1.0	['R-HSA-112316']	Reactome_2016
1540	Q9BTN0	Leucine-rich repeat and fibronectin type-III domain-containing protein 3	Swiss-Prot	LRFN3							1.0	['R-HSA-112316']	Reactome_2016
1541	O94991	SLIT and NTRK-like protein 5	Swiss-Prot	SLITRK5							1.0	['R-HSA-112316']	Reactome_2016
1542	Q9BTX1	Nucleoporin NDC1	Swiss-Prot	NDC1							1.0	['R-HSA-913531']	Reactome_2016
1543	Q9Y625	Glypican-6	Swiss-Prot	GPC6							1.0	['R-HSA-2187338']	Reactome_2016
1544	A9QM74	Importin subunit alpha-8	Swiss-Prot	KPNA7							1.0	['R-HSA-913531']	Reactome_2016
1545	Q92781	Retinol dehydrogenase 5	Swiss-Prot	RDH5							1.0	['R-HSA-2187338']	Reactome_2016
1546	P01566	Interferon alpha-10	Swiss-Prot	IFNA10							1.0	['R-HSA-913531']	Reactome_2016
1547	P01562	Interferon alpha-1/13	Swiss-Prot	IFNA1							1.0	['R-HSA-913531']	Reactome_2016
1548	O75955	Flotillin-1	Swiss-Prot	FLOT1							1.0	['R-HSA-112316']	Reactome_2016
1549	P01567	Interferon alpha-7	Swiss-Prot	IFNA7							1.0	['R-HSA-913531']	Reactome_2016
1550	P01563	Interferon alpha-2	Swiss-Prot	IFNA2							1.0	['R-HSA-913531']	Reactome_2016
1551	Q9Y4X5	E3 ubiquitin-protein ligase ARIH1	Swiss-Prot	ARIH1							1.0	['R-HSA-913531']	Reactome_2016
1552	P01568	Interferon alpha-21	Swiss-Prot	IFNA21							1.0	['R-HSA-913531']	Reactome_2016
1553	Q92621	Nuclear pore complex protein Nup205	Swiss-Prot	NUP205							1.0	['R-HSA-913531']	Reactome_2016
1554	A8CG34	Nuclear envelope pore membrane protein POM 121C	Swiss-Prot	POM121C							1.0	['R-HSA-913531']	Reactome_2016
1555	Q9BYV7	Beta,beta-carotene 9',10'-oxygenase	Swiss-Prot	BCO2							1.0	['R-HSA-2187338']	Reactome_2016
1556	Q8WUM0	Nuclear pore complex protein Nup133	Swiss-Prot	NUP133							1.0	['R-HSA-913531']	Reactome_2016
1557	P01574	Interferon beta	Swiss-Prot	IFNB1							1.0	['R-HSA-913531']	Reactome_2016
1558	Q9BYB0	SH3 and multiple ankyrin repeat domains protein 3	Swiss-Prot	SHANK3							1.0	['R-HSA-112316']	Reactome_2016
1559	Q9BX79	Receptor for retinol uptake STRA6	Swiss-Prot	STRA6							1.0	['R-HSA-2187338']	Reactome_2016
1560	Q8WXG1	Radical S-adenosyl methionine domain-containing protein 2	Swiss-Prot	RSAD2							1.0	['R-HSA-913531']	Reactome_2016
1561	Q9BW27	Nuclear pore complex protein Nup85	Swiss-Prot	NUP85							1.0	['R-HSA-913531']	Reactome_2016
1562	Q9BVL2-2	Nucleoporin p58/p45	Swiss-Prot	NUP58							1.0	['R-HSA-913531']	Reactome_2016
1563	P01571	Interferon alpha-17	Swiss-Prot	IFNA17							1.0	['R-HSA-913531']	Reactome_2016
1564	Q9Y691	Calcium-activated potassium channel subunit beta-2	Swiss-Prot	KCNMB2							1.0	['R-HSA-112316']	Reactome_2016
1565	Q9BVL2-1	Nucleoporin p58/p45	Swiss-Prot	NUP58							1.0	['R-HSA-913531']	Reactome_2016
1566	P01570	Interferon alpha-14	Swiss-Prot	IFNA14							1.0	['R-HSA-913531']	Reactome_2016
1567	P01569	Interferon alpha-5	Swiss-Prot	IFNA5							1.0	['R-HSA-913531']	Reactome_2016
1568	Q9BQ31	Potassium voltage-gated channel subfamily S member 3	Swiss-Prot	KCNS3							1.0	['R-HSA-112316']	Reactome_2016
1569	Q92952	Small conductance calcium-activated potassium channel protein 1	Swiss-Prot	KCNN1							1.0	['R-HSA-112316']	Reactome_2016
1570	Q99767	Amyloid-beta A4 precursor protein-binding family A member 2	Swiss-Prot	APBA2							1.0	['R-HSA-112316']	Reactome_2016
1571	Q92953	Potassium voltage-gated channel subfamily B member 2	Swiss-Prot	KCNB2							1.0	['R-HSA-112316']	Reactome_2016
1572	Q9BPW9	Dehydrogenase/reductase SDR family member 9	Swiss-Prot	DHRS9							1.0	['R-HSA-2187338']	Reactome_2016
1573	Q96L42	Potassium voltage-gated channel subfamily H member 8	Swiss-Prot	KCNH8							1.0	['R-HSA-112316']	Reactome_2016
1574	O00180	Potassium channel subfamily K member 1	Swiss-Prot	KCNK1							1.0	['R-HSA-112316']	Reactome_2016
1575	Q9Y4C0	Neurexin-3	Swiss-Prot	NRXN3							1.0	['R-HSA-112316']	Reactome_2016
1576	Q96KK3	Potassium voltage-gated channel subfamily S member 1	Swiss-Prot	KCNS1							1.0	['R-HSA-112316']	Reactome_2016
1577	Q96HC4	PDZ and LIM domain protein 5	Swiss-Prot	PDLIM5							1.0	['R-HSA-112316']	Reactome_2016
1578	P01189	Pro-opiomelanocortin	Swiss-Prot	POMC							1.0	['R-HSA-202040']	Reactome_2016
1579	B1NKT1	Protein VP3	Swiss-Prot	No Gene							1.0	['R-HSA-913531']	Reactome_2016
1580	Q96HA1	Nuclear envelope pore membrane protein POM 121	Swiss-Prot	POM121							1.0	['R-HSA-913531']	Reactome_2016
1581	Q96EE3-2	Nucleoporin SEH1	Swiss-Prot	SEH1L							1.0	['R-HSA-913531']	Reactome_2016
1582	Q96EE3-1	Nucleoporin SEH1	Swiss-Prot	SEH1L							1.0	['R-HSA-913531']	Reactome_2016
1583	O96018	Amyloid-beta A4 precursor protein-binding family A member 3	Swiss-Prot	APBA3							1.0	['R-HSA-112316']	Reactome_2016
1584	Q9Y561	Low-density lipoprotein receptor-related protein 12	Swiss-Prot	LRP12							1.0	['R-HSA-2187338']	Reactome_2016
1585	P01130	Low-density lipoprotein receptor	Swiss-Prot	LDLR							1.0	['R-HSA-2187338']	Reactome_2016
1586	Q96AZ6	Interferon-stimulated gene 20 kDa protein	Swiss-Prot	ISG20							1.0	['R-HSA-913531']	Reactome_2016
