	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
518	P04628	Proto-oncogene Wnt-1	Swiss-Prot	WNT1	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
519	P16066	Atrial natriuretic peptide receptor 1	Swiss-Prot	NPR1	1.0	['hsa04923']	KEGG_2019_Human	1.0	[' WP4321']	WikiPathways_2019_Human			
520	P15918	V(D)J recombination-activating protein 1	Swiss-Prot	RAG1	1.0	['hsa04068']	KEGG_2019_Human						
521	P15735	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	Swiss-Prot	PHKG2	1.0	['hsa04910']	KEGG_2019_Human						
522	P15692	Vascular endothelial growth factor A	Swiss-Prot	VEGFA	1.0	['hsa04926']	KEGG_2019_Human						
523	P04637	Cellular tumor antigen p53	Swiss-Prot	TP53	1.0	['hsa04211']	KEGG_2019_Human						
524	P15104	Glutamine synthetase	Swiss-Prot	GLUL	1.0	['hsa04727']	KEGG_2019_Human						
525	P15090	Fatty acid-binding protein, adipocyte	Swiss-Prot	FABP4	1.0	['hsa04923']	KEGG_2019_Human						
526	P04808	Prorelaxin H1	Swiss-Prot	RLN1	1.0	['hsa04926']	KEGG_2019_Human						
527	P14867	Gamma-aminobutyric acid receptor subunit alpha-1	Swiss-Prot	GABRA1	1.0	['hsa04727']	KEGG_2019_Human						
528	P14780	Matrix metalloproteinase-9	Swiss-Prot	MMP9	1.0	['hsa04926']	KEGG_2019_Human						
529	P14679	Tyrosinase	Swiss-Prot	TYR	1.0	['hsa04916']	KEGG_2019_Human						
530	P14635	G2/mitotic-specific cyclin-B1	Swiss-Prot	CCNB1	1.0	['hsa04068']	KEGG_2019_Human						
531	P38936	Cyclin-dependent kinase inhibitor 1	Swiss-Prot	CDKN1A	1.0	['hsa04068']	KEGG_2019_Human	1.0	[' WP61']	WikiPathways_2019_Human			
532	O95257	Growth arrest and DNA damage-inducible protein GADD45 gamma	Swiss-Prot	GADD45G	1.0	['hsa04068']	KEGG_2019_Human						
533	Q05193	Dynamin-1	Swiss-Prot	DNM1	1.0	['hsa04072']	KEGG_2019_Human						
534	P56705	Protein Wnt-4	Swiss-Prot	WNT4	1.0	['hsa04916']	KEGG_2019_Human						
535	P62140	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	Swiss-Prot	PPP1CB	1.0	['hsa04910']	KEGG_2019_Human						
536	P62136	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	Swiss-Prot	PPP1CA	1.0	['hsa04910']	KEGG_2019_Human						
537	P62070	Ras-related protein R-Ras2	Swiss-Prot	RRAS2	1.0	['hsa04072']	KEGG_2019_Human						
538	P61812	Transforming growth factor beta-2 proprotein	Swiss-Prot	TGFB2	1.0	['hsa04068']	KEGG_2019_Human						
539	P61586	Transforming protein RhoA	Swiss-Prot	RHOA	1.0	['hsa04072']	KEGG_2019_Human						
540	P61020	Ras-related protein Rab-5B	Swiss-Prot	RAB5B	1.0	['hsa04962']	KEGG_2019_Human						
541	O60296	Trafficking kinesin-binding protein 2	Swiss-Prot	TRAK2	1.0	['hsa04727']	KEGG_2019_Human						
542	P60484	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	Swiss-Prot	PTEN	1.0	['hsa04068']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
543	O60331	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	Swiss-Prot	PIP5K1C	1.0	['hsa04072']	KEGG_2019_Human						
544	P58005	Sestrin-3	Swiss-Prot	SESN3	1.0	['hsa04211']	KEGG_2019_Human	1.0	[' WP3915']	WikiPathways_2019_Human			
545	P58004	Sestrin-2	Swiss-Prot	SESN2	1.0	['hsa04211']	KEGG_2019_Human						
546	P56706	Protein Wnt-7b	Swiss-Prot	WNT7B	1.0	['hsa04916']	KEGG_2019_Human						
547	P56704	Protein Wnt-3a	Swiss-Prot	WNT3A	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
548	P62491	Ras-related protein Rab-11A	Swiss-Prot	RAB11A	1.0	['hsa04962']	KEGG_2019_Human						
549	P56703	Proto-oncogene Wnt-3	Swiss-Prot	WNT3	1.0	['hsa04916']	KEGG_2019_Human						
550	P55895	V(D)J recombination-activating protein 2	Swiss-Prot	RAG2	1.0	['hsa04068']	KEGG_2019_Human						
551	P55316	Forkhead box protein G1	Swiss-Prot	FOXG1	1.0	['hsa04068']	KEGG_2019_Human						
552	P55273	Cyclin-dependent kinase 4 inhibitor D	Swiss-Prot	CDKN2D	1.0	['hsa04068']	KEGG_2019_Human						
553	P55087	Aquaporin-4	Swiss-Prot	AQP4	1.0	['hsa04962']	KEGG_2019_Human						
554	P54840	Glycogen [starch] synthase, liver	Swiss-Prot	GYS2	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
555	O60353	Frizzled-6	Swiss-Prot	FZD6	1.0	['hsa04916']	KEGG_2019_Human						
556	P54257	Huntingtin-associated protein 1	Swiss-Prot	HAP1	1.0	['hsa04727']	KEGG_2019_Human						
557	P53816	Phospholipase A and acyltransferase 3	Swiss-Prot	PLAAT3	1.0	['hsa04923']	KEGG_2019_Human						
558	O60674	Tyrosine-protein kinase JAK2	Swiss-Prot	JAK2	1.0	['hsa04917']	KEGG_2019_Human	1.0	[' WP61']	WikiPathways_2019_Human			
559	O60840	Voltage-dependent L-type calcium channel subunit alpha-1F	Swiss-Prot	CACNA1F	1.0	['hsa04727']	KEGG_2019_Human						
560	P53420	Collagen alpha-4(IV) chain	Swiss-Prot	COL4A4	1.0	['hsa04926']	KEGG_2019_Human						
561	P62330	ADP-ribosylation factor 6	Swiss-Prot	ARF6	1.0	['hsa04072']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
562	P62736	Actin, aortic smooth muscle	Swiss-Prot	ACTA2	1.0	['hsa04926']	KEGG_2019_Human						
563	P41181	Aquaporin-2	Swiss-Prot	AQP2	1.0	['hsa04962']	KEGG_2019_Human						
564	P98177	Forkhead box protein O4	Swiss-Prot	FOXO4	1.0	['hsa04068']	KEGG_2019_Human						
565	O14939	Phospholipase D2	Swiss-Prot	PLD2	1.0	['hsa04072']	KEGG_2019_Human						
566	Q03113	Guanine nucleotide-binding protein subunit alpha-12	Swiss-Prot	GNA12	1.0	['hsa04072']	KEGG_2019_Human						
567	O14986	Phosphatidylinositol 4-phosphate 5-kinase type-1 beta	Swiss-Prot	PIP5K1B	1.0	['hsa04072']	KEGG_2019_Human						
568	O15111	Inhibitor of nuclear factor kappa-B kinase subunit alpha	Swiss-Prot	CHUK	1.0	['hsa04068']	KEGG_2019_Human						
569	O15120	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	Swiss-Prot	AGPAT2	1.0	['hsa04072']	KEGG_2019_Human						
570	P07101	Tyrosine 3-monooxygenase	Swiss-Prot	TH	1.0	['hsa04917']	KEGG_2019_Human						
571	Q01726	Melanocyte-stimulating hormone receptor	Swiss-Prot	MC1R	1.0	['hsa04916']	KEGG_2019_Human						
572	Q01668	Voltage-dependent L-type calcium channel subunit alpha-1D	Swiss-Prot	CACNA1D	1.0	['hsa04727']	KEGG_2019_Human						
573	Q01362	High affinity immunoglobulin epsilon receptor subunit beta	Swiss-Prot	MS4A2	1.0	['hsa04072']	KEGG_2019_Human						
574	Q00987	E3 ubiquitin-protein ligase Mdm2	Swiss-Prot	MDM2	1.0	['hsa04068']	KEGG_2019_Human						
575	Q00975	Voltage-dependent N-type calcium channel subunit alpha-1B	Swiss-Prot	CACNA1B	1.0	['hsa04727']	KEGG_2019_Human						
576	O15303	Metabotropic glutamate receptor 6	Swiss-Prot	GRM6	1.0	['hsa04072']	KEGG_2019_Human						
577	O15357	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	Swiss-Prot	INPPL1	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
578	P62753	40S ribosomal protein S6	Swiss-Prot	RPS6	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP4321']	WikiPathways_2019_Human			
579	P84077	ADP-ribosylation factor 1	Swiss-Prot	ARF1	1.0	['hsa04072']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
580	P84022	Mothers against decapentaplegic homolog 3	Swiss-Prot	SMAD3	1.0	['hsa04068']	KEGG_2019_Human						
581	P80404	4-aminobutyrate aminotransferase, mitochondrial	Swiss-Prot	ABAT	1.0	['hsa04727']	KEGG_2019_Human						
582	P78334	Gamma-aminobutyric acid receptor subunit epsilon	Swiss-Prot	GABRE	1.0	['hsa04727']	KEGG_2019_Human						
583	O43237	Cytoplasmic dynein 1 light intermediate chain 2	Swiss-Prot	DYNC1LI2	1.0	['hsa04962']	KEGG_2019_Human						
584	P63167	Dynein light chain 1, cytoplasmic	Swiss-Prot	DYNLL1	1.0	['hsa04962']	KEGG_2019_Human						
585	O43521	Bcl-2-like protein 11	Swiss-Prot	BCL2L11	1.0	['hsa04068']	KEGG_2019_Human						
586	O43688	Phospholipid phosphatase 2	Swiss-Prot	PLPP2	1.0	['hsa04072']	KEGG_2019_Human						
587	P63027	Vesicle-associated membrane protein 2	Swiss-Prot	VAMP2	1.0	['hsa04962']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
588	O43739	Cytohesin-3	Swiss-Prot	CYTH3	1.0	['hsa04072']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
589	O43915	Vascular endothelial growth factor D	Swiss-Prot	VEGFD	1.0	['hsa04926']	KEGG_2019_Human						
590	O60240	Perilipin-1	Swiss-Prot	PLIN1	1.0	['hsa04923']	KEGG_2019_Human	1.0	[' WP4321']	WikiPathways_2019_Human			
591	P53350	Serine/threonine-protein kinase PLK1	Swiss-Prot	PLK1	1.0	['hsa04068']	KEGG_2019_Human						
592	P52824	Diacylglycerol kinase theta	Swiss-Prot	DGKQ	1.0	['hsa04072']	KEGG_2019_Human						
593	P52790	Hexokinase-3	Swiss-Prot	HK3	1.0	['hsa04910']	KEGG_2019_Human						
594	P43405	Tyrosine-protein kinase SYK	Swiss-Prot	SYK	1.0	['hsa04072']	KEGG_2019_Human						
595	P47712	Cytosolic phospholipase A2	Swiss-Prot	PLA2G4A	1.0	['hsa04072']	KEGG_2019_Human						
596	P46527	Cyclin-dependent kinase inhibitor 1B	Swiss-Prot	CDKN1B	1.0	['hsa04068']	KEGG_2019_Human	1.0	[' WP3640']	WikiPathways_2019_Human			
597	O75899	Gamma-aminobutyric acid type B receptor subunit 2	Swiss-Prot	GABBR2	1.0	['hsa04727']	KEGG_2019_Human						
598	P46109	Crk-like protein	Swiss-Prot	CRKL	1.0	['hsa04910']	KEGG_2019_Human						
599	P46108	Adapter molecule crk	Swiss-Prot	CRK	1.0	['hsa04910']	KEGG_2019_Human	2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
600	P46020	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform	Swiss-Prot	PHKA1	1.0	['hsa04910']	KEGG_2019_Human						
601	P46019	Phosphorylase b kinase regulatory subunit alpha, liver isoform	Swiss-Prot	PHKA2	1.0	['hsa04910']	KEGG_2019_Human						
602	P45985	Dual specificity mitogen-activated protein kinase kinase 4	Swiss-Prot	MAP2K4	1.0	['hsa04926']	KEGG_2019_Human	2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
603	O75912	Diacylglycerol kinase iota	Swiss-Prot	DGKI	1.0	['hsa04072']	KEGG_2019_Human						
604	O75955	Flotillin-1	Swiss-Prot	FLOT1	1.0	['hsa04910']	KEGG_2019_Human	2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
605	P45452	Collagenase 3	Swiss-Prot	MMP13	1.0	['hsa04926']	KEGG_2019_Human						
606	P43657	Lysophosphatidic acid receptor 6	Swiss-Prot	LPAR6	1.0	['hsa04072']	KEGG_2019_Human						
607	P43115	Prostaglandin E2 receptor EP3 subtype	Swiss-Prot	PTGER3	1.0	['hsa04923']	KEGG_2019_Human						
608	P52789	Hexokinase-2	Swiss-Prot	HK2	1.0	['hsa04910']	KEGG_2019_Human						
609	P43088	Prostaglandin F2-alpha receptor	Swiss-Prot	PTGFR	1.0	['hsa04072']	KEGG_2019_Human						
610	P42772	Cyclin-dependent kinase 4 inhibitor B	Swiss-Prot	CDKN2B	1.0	['hsa04068']	KEGG_2019_Human						
611	O94817	Ubiquitin-like protein ATG12	Swiss-Prot	ATG12	1.0	['hsa04068']	KEGG_2019_Human						
612	O94925	Glutaminase kidney isoform, mitochondrial	Swiss-Prot	GLS	1.0	['hsa04727']	KEGG_2019_Human						
613	O95067	G2/mitotic-specific cyclin-B2	Swiss-Prot	CCNB2	1.0	['hsa04068']	KEGG_2019_Human						
614	P42229	Signal transducer and activator of transcription 5A	Swiss-Prot	STAT5A	1.0	['hsa04917']	KEGG_2019_Human						
615	P42224	Signal transducer and activator of transcription 1-alpha/beta	Swiss-Prot	STAT1	1.0	['hsa04917']	KEGG_2019_Human						
616	P42127	Agouti-signaling protein	Swiss-Prot	ASIP	1.0	['hsa04916']	KEGG_2019_Human						
617	P41743	Protein kinase C iota type	Swiss-Prot	PRKCI	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
618	P41594	Metabotropic glutamate receptor 5	Swiss-Prot	GRM5	1.0	['hsa04072']	KEGG_2019_Human						
619	P41221	Protein Wnt-5a	Swiss-Prot	WNT5A	1.0	['hsa04916']	KEGG_2019_Human						
620	P41182	B-cell lymphoma 6 protein	Swiss-Prot	BCL6	1.0	['hsa04068']	KEGG_2019_Human						
621	P47869	Gamma-aminobutyric acid receptor subunit alpha-2	Swiss-Prot	GABRA2	1.0	['hsa04727']	KEGG_2019_Human						
622	P47870	Gamma-aminobutyric acid receptor subunit beta-2	Swiss-Prot	GABRB2	1.0	['hsa04727']	KEGG_2019_Human						
623	P47901	Vasopressin V1b receptor	Swiss-Prot	AVPR1B	1.0	['hsa04072']	KEGG_2019_Human						
624	P48023	Tumor necrosis factor ligand superfamily member 6	Swiss-Prot	FASLG	1.0	['hsa04068']	KEGG_2019_Human						
625	P52566	Rho GDP-dissociation inhibitor 2	Swiss-Prot	ARHGDIB	1.0	['hsa04962']	KEGG_2019_Human						
626	P52565	Rho GDP-dissociation inhibitor 1	Swiss-Prot	ARHGDIA	1.0	['hsa04962']	KEGG_2019_Human						
627	P52429	Diacylglycerol kinase epsilon	Swiss-Prot	DGKE	1.0	['hsa04072']	KEGG_2019_Human						
628	O75030	Microphthalmia-associated transcription factor	Swiss-Prot	MITF	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
629	P51692	Signal transducer and activator of transcription 5B	Swiss-Prot	STAT5B	1.0	['hsa04917']	KEGG_2019_Human						
630	P51460	Insulin-like 3	Swiss-Prot	INSL3	1.0	['hsa04926']	KEGG_2019_Human						
631	P51148	Ras-related protein Rab-5C	Swiss-Prot	RAB5C	1.0	['hsa04962']	KEGG_2019_Human						
632	P50591	Tumor necrosis factor ligand superfamily member 10	Swiss-Prot	TNFSF10	1.0	['hsa04068']	KEGG_2019_Human						
633	P50570	Dynamin-2	Swiss-Prot	DNM2	1.0	['hsa04072']	KEGG_2019_Human						
634	O75084	Frizzled-7	Swiss-Prot	FZD7	1.0	['hsa04916']	KEGG_2019_Human						
635	O75143	Autophagy-related protein 13	Swiss-Prot	ATG13	1.0	['hsa04211']	KEGG_2019_Human						
636	P50148	Guanine nucleotide-binding protein G(q) subunit alpha	Swiss-Prot	GNAQ	1.0	['hsa04916']	KEGG_2019_Human						
637	O75159	Suppressor of cytokine signaling 5	Swiss-Prot	SOCS5	1.0	['hsa04917']	KEGG_2019_Human						
638	O75293	Growth arrest and DNA damage-inducible protein GADD45 beta	Swiss-Prot	GADD45B	1.0	['hsa04068']	KEGG_2019_Human						
639	P49767	Vascular endothelial growth factor C	Swiss-Prot	VEGFC	1.0	['hsa04926']	KEGG_2019_Human						
640	P49765	Vascular endothelial growth factor B	Swiss-Prot	VEGFB	1.0	['hsa04926']	KEGG_2019_Human						
641	P49674	Casein kinase I isoform epsilon	Swiss-Prot	CSNK1E	1.0	['hsa04068']	KEGG_2019_Human						
642	P49619	Diacylglycerol kinase gamma	Swiss-Prot	DGKG	1.0	['hsa04072']	KEGG_2019_Human						
643	P49407	Beta-arrestin-1	Swiss-Prot	ARRB1	1.0	['hsa04926']	KEGG_2019_Human				1.0	['R-HSA-1980143']	Reactome_2016
644	P49327	Fatty acid synthase	Swiss-Prot	FASN	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP3915']	WikiPathways_2019_Human			
645	O75385	Serine/threonine-protein kinase ULK1	Swiss-Prot	ULK1	1.0	['hsa04211']	KEGG_2019_Human						
646	P48169	Gamma-aminobutyric acid receptor subunit alpha-4	Swiss-Prot	GABRA4	1.0	['hsa04727']	KEGG_2019_Human						
647	P48066	Sodium- and chloride-dependent GABA transporter 3	Swiss-Prot	SLC6A11	1.0	['hsa04727']	KEGG_2019_Human						
648	P48065	Sodium- and chloride-dependent betaine transporter	Swiss-Prot	SLC6A12	1.0	['hsa04727']	KEGG_2019_Human						
649	P48051	G protein-activated inward rectifier potassium channel 2	Swiss-Prot	KCNJ6	1.0	['hsa04727']	KEGG_2019_Human						
650	P48736	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform	Swiss-Prot	PIK3CG	1.0	['hsa04072']	KEGG_2019_Human	2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
651	Q6FI27		TrEMBL	GSK3B				4.0	[' WP481', ' WP3915', ' WP2064', ' WP61']	WikiPathways_2019_Human			
652	Q15349	Ribosomal protein S6 kinase alpha-2	Swiss-Prot	RPS6KA2				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
653	Q6FI23		TrEMBL	MAP2K3				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
654	Q5SVM7		TrEMBL	RPS6KA1				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
655	Q5SVM6		TrEMBL	RPS6KA1				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
656	P01106	Myc proto-oncogene protein	Swiss-Prot	MYC				3.0	[' WP3640', ' WP2064', ' WP61']	WikiPathways_2019_Human	2.0	['R-HSA-2122947', 'R-HSA-1980143']	Reactome_2016
657	Q5HYF7		TrEMBL	TSC2				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
658	Q16591		TrEMBL	MYC				3.0	[' WP3640', ' WP2064', ' WP61']	WikiPathways_2019_Human			
659	Q15418	Ribosomal protein S6 kinase alpha-1	Swiss-Prot	RPS6KA1				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
660	Q14899		TrEMBL	MYC				3.0	[' WP3640', ' WP2064', ' WP61']	WikiPathways_2019_Human			
661	P51812	Ribosomal protein S6 kinase alpha-3	Swiss-Prot	RPS6KA3				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
662	P46734	Dual specificity mitogen-activated protein kinase kinase 3	Swiss-Prot	MAP2K3				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
663	Q86WV8		TrEMBL	TSC1				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
664	Q5R3E6		TrEMBL	MAPK13				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
665	Q9UK32	Ribosomal protein S6 kinase alpha-6	Swiss-Prot	RPS6KA6				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
666	Q96E92		TrEMBL	PRKAA1				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
667	Q99683	Mitogen-activated protein kinase kinase kinase 5	Swiss-Prot	MAP3K5				3.0	[' WP481', ' WP3915', ' WP4321']	WikiPathways_2019_Human			
668	Q9UBP5	Hairy/enhancer-of-split related with YRPW motif protein 2	Swiss-Prot	HEY2				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human	2.0	['R-HSA-2122947', 'R-HSA-1980143']	Reactome_2016
669	Q02779	Mitogen-activated protein kinase kinase kinase 10	Swiss-Prot	MAP3K10				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
670	Q13233	Mitogen-activated protein kinase kinase kinase 1	Swiss-Prot	MAP3K1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
671	Q9UG54		TrEMBL	MAP3K7				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
672	P80192	Mitogen-activated protein kinase kinase kinase 9	Swiss-Prot	MAP3K9				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
673	Q01518	Adenylyl cyclase-associated protein 1	Swiss-Prot	CAP1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
674	Q04721	Neurogenic locus notch homolog protein 2	Swiss-Prot	NOTCH2				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human			
675	Q12852	Mitogen-activated protein kinase kinase kinase 12	Swiss-Prot	MAP3K12				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
676	Q06330	Recombining binding protein suppressor of hairless	Swiss-Prot	RBPJ				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human	2.0	['R-HSA-2122947', 'R-HSA-1980143']	Reactome_2016
677	P52564	Dual specificity mitogen-activated protein kinase kinase 6	Swiss-Prot	MAP2K6				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
678	Q13164	Mitogen-activated protein kinase 7	Swiss-Prot	MAPK7				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
679	Q13163	Dual specificity mitogen-activated protein kinase kinase 5	Swiss-Prot	MAP2K5				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
680	Q12851	Mitogen-activated protein kinase kinase kinase kinase 2	Swiss-Prot	MAP4K2				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
681	P22680	Cytochrome P450 7A1	Swiss-Prot	CYP7A1				2.0	[' WP3915', ' WP430']	WikiPathways_2019_Human			
682	P31152	Mitogen-activated protein kinase 4	Swiss-Prot	MAPK4				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
683	Q9Y2U5	Mitogen-activated protein kinase kinase kinase 2	Swiss-Prot	MAP3K2				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
684	P41279	Mitogen-activated protein kinase kinase kinase 8	Swiss-Prot	MAP3K8				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
685	Q9UM47	Neurogenic locus notch homolog protein 3	Swiss-Prot	NOTCH3				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human			
686	P46531	Neurogenic locus notch homolog protein 1	Swiss-Prot	NOTCH1				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human	2.0	['R-HSA-2122947', 'R-HSA-1980143']	Reactome_2016
687	Q9ULV8	E3 ubiquitin-protein ligase CBL-C	Swiss-Prot	CBLC				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
688	P49840	Glycogen synthase kinase-3 alpha	Swiss-Prot	GSK3A				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
689	Q13547	Histone deacetylase 1	Swiss-Prot	HDAC1				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human	2.0	['R-HSA-2122947', 'R-HSA-1980143']	Reactome_2016
690	Q14469	Transcription factor HES-1	Swiss-Prot	HES1				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human	2.0	['R-HSA-2122947', 'R-HSA-1980143']	Reactome_2016
691	Q5T0R9		TrEMBL	CAP1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
692	Q5T181		TrEMBL	SHC1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
693	Q5T182		TrEMBL	SHC1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
694	Q5T187		TrEMBL	SHC1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
695	Q5T188		TrEMBL	SHC1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
696	Q5T4P3		TrEMBL	PIK3R3				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
697	Q5T7I8		TrEMBL	SHC3				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
698	Q5T853		TrEMBL	MAP3K8				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
699	Q5T854	Mitogen-activated protein kinase kinase kinase 8	TrEMBL	MAP3K8				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
700	Q5T857		TrEMBL	MAP3K8				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
701	Q5TA89	Transcription factor HES-5	Swiss-Prot	HES5				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human	2.0	['R-HSA-2122947', 'R-HSA-1980143']	Reactome_2016
702	Q5TEE2		TrEMBL	HDAC1				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human			
703	Q5TF93		TrEMBL	HEY2				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human			
704	Q5U0J5		TrEMBL	CREB1				2.0	[' WP4222', ' WP4321']	WikiPathways_2019_Human			
705	Q68CY2		TrEMBL	DKFZp779A0729				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
706	Q68DL0		TrEMBL	PIK3CB				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
707	Q92918	Mitogen-activated protein kinase kinase kinase kinase 1	Swiss-Prot	MAP4K1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
708	Q6GRK0		TrEMBL	CYP3A4				2.0	[' WP3915', ' WP696']	WikiPathways_2019_Human			
709	Q6IT96	Histone deacetylase	TrEMBL	HDAC1				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human			
710	Q92769	Histone deacetylase 2	Swiss-Prot	HDAC2				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human	2.0	['R-HSA-2122947', 'R-HSA-1980143']	Reactome_2016
711	Q8IVH8	Mitogen-activated protein kinase kinase kinase kinase 3	Swiss-Prot	MAP4K3				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
712	Q8N4C8	Misshapen-like kinase 1	Swiss-Prot	MINK1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
713	Q8NEB9	Phosphatidylinositol 3-kinase catalytic subunit type 3	Swiss-Prot	PIK3C3				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
714	Q5T0S3		TrEMBL	CAP1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
715	Q5T0R8		TrEMBL	CAP1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
716	Q5T0R7		TrEMBL	CAP1				2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
717	Q9NYJ7	Delta-like protein 3	Swiss-Prot	DLL3				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human			
718	Q9NR61	Delta-like protein 4	Swiss-Prot	DLL4				2.0	[' WP2064', ' WP61']	WikiPathways_2019_Human	1.0	['R-HSA-1980143']	Reactome_2016
719	Q9H222	ATP-binding cassette sub-family G member 5	Swiss-Prot	ABCG5				2.0	[' WP3915', ' WP430']	WikiPathways_2019_Human			
